A,4,31,903
A,4,32,123
A,4,33,407
A,4,34,41
A,4,35,721
A,4,36,799
A,4,37,260
A,4,38,953
A,4,39,564
A,4,40,60
A,4,41,597
A,4,42,399
A,4,43,415
A,4,44,993
A,4,45,987
A,4,46,177
A,4,47,904
A,4,48,32
A,4,49,798
A,4,50,815
A,4,51,269
A,4,52,423
A,4,53,404
A,4,54,8
A,4,55,670
A,4,56,645
A,4,57,893
A,4,58,717
A,4,59,297
A,4,60,364
A,4,61,889
A,4,62,70
A,4,63,659
A,4,64,916
A,4,65,239
A,4,66,463
A,4,67,375
A,4,68,112
A,4,69,503
A,4,70,270
A,4,71,94
A,4,72,55
A,4,73,3
A,4,74,995
A,4,75,508
A,4,76,764
A,4,77,759
A,4,78,292
A,4,79,794
A,4,80,436
A,4,81,505
A,4,82,921
A,4,83,603
A,4,84,636
A,4,85,388
A,4,86,661
A,4,87,706
A,4,88,645
A,4,89,194
A,4,90,845
A,4,91,762
A,4,92,71
A,4,93,176
A,4,94,635
A,4,95,918
A,4,96,930
A,4,97,870
A,4,98,802
A,4,99,216
A,5,0,303
A,5,1,449
A,5,2,331
A,5,3,686
A,5,4,231
A,5,5,218
A,5,6,562
A,5,7,263
A,5,8,304
A,5,9,117
A,5,10,546
A,5,11,806
A,5,12,829
A,5,13,774
A,5,14,986
A,5,15,499
A,5,16,925
A,5,17,787
A,5,18,663
A,5,19,769
A,5,20,992
A,5,21,122
A,5,22,860
A,5,23,335
A,5,24,221
A,5,25,620
A,5,26,349
A,5,27,283
A,5,28,873
A,5,29,286
A,5,30,690
A,5,31,942
A,5,32,469
A,5,33,998
A,5,34,234
A,5,35,231
A,5,36,899
A,5,37,13
A,5,38,173
A,5,39,79
A,5,40,789
A,5,41,737
A,5,42,380
A,5,43,545
A,5,44,506
A,5,45,734
A,5,46,484
A,5,47,448
A,5,48,996
A,5,49,489
A,5,50,686
A,5,51,38
A,5,52,553
A,5,53,486
A,5,54,146
A,5,55,877
A,5,56,391
A,5,57,153
A,5,58,317
A,5,59,698
A,5,60,847
A,5,61,496
A,5,62,179
A,5,63,997
A,5,64,285
A,5,65,577
A,5,66,957
A,5,67,405
A,5,68,324
A,5,69,563
A,5,70,164
A,5,71,725
A,5,72,904
A,5,73,100
A,5,74,468
A,5,75,394
A,5,76,908
A,5,77,949
A,5,78,176
A,5,79,774
A,5,80,396
A,5,81,488
A,5,82,636
A,5,83,493
A,5,84,936
A,5,85,276
A,5,86,280
A,5,87,469
A,5,88,331
A,5,89,321
A,5,90,944
A,5,91,250
A,5,92,119
A,5,93,138
A,5,94,728
A,5,95,520
A,5,96,576
A,5,97,821
A,5,98,508
A,5,99,947
A,6,0,739
A,6,1,339
A,6,2,239
A,6,3,51
A,6,4,19
A,6,5,720
A,6,6,725
A,6,7,675
A,6,8,877
A,6,9,372
A,6,10,303
A,6,11,823
A,6,12,316
A,6,13,53
A,6,14,75
A,6,15,123
A,6,16,609
A,6,17,178
A,6,18,836
A,6,19,918
A,6,20,289
A,6,21,239
A,6,22,702
A,6,23,364
A,6,24,624
A,6,25,231
A,6,26,575
A,6,27,563
A,6,28,867
A,6,29,476
A,6,30,297
A,6,31,686
A,6,32,839
A,6,33,329
A,6,34,509
A,6,35,572
A,6,36,242
A,6,37,656
A,6,38,344
A,6,39,839
A,6,40,855
A,6,41,321
A,6,42,870
A,6,43,565
A,6,44,927
A,6,45,236
A,6,46,468
A,6,47,227
A,6,48,975
A,6,49,481
A,6,50,306
A,6,51,285
A,6,52,582
A,6,53,641
A,6,54,565
A,6,55,762
A,6,56,33
A,6,57,420
A,6,58,63
A,6,59,773
A,6,60,460
A,6,61,25
A,6,62,252
A,6,63,481
A,6,64,868
A,6,65,784
A,6,66,552
A,6,67,405
A,6,68,449
A,6,69,478
A,6,70,294
A,6,71,13
A,6,72,419
A,6,73,964
A,6,74,858
A,6,75,455
A,6,76,632
A,6,77,183
A,6,78,745
A,6,79,122
A,6,80,100
A,6,81,1000
A,6,82,783
A,6,83,188
A,6,84,126
A,6,85,100
A,6,86,834
A,6,87,177
A,6,88,349
A,6,89,351
A,6,90,41
A,6,91,131
A,6,92,461
A,6,93,298
A,6,94,278
A,6,95,543
A,6,96,455
A,6,97,475
A,6,98,941
A,6,99,877
A,7,0,27
A,7,1,279
A,7,2,770
A,7,3,660
A,7,4,770
A,7,5,198
A,7,6,619
A,7,7,750
A,7,8,464
A,7,9,946
A,7,10,290
A,7,11,627
A,7,12,617
A,7,13,776
A,7,14,960
A,7,15,55
A,7,16,816
A,7,17,393
A,7,18,858
A,7,19,376
A,7,20,604
A,7,21,211
A,7,22,910
A,7,23,258
A,7,24,62
A,7,25,377
A,7,26,824
A,7,27,857
A,7,28,867
A,7,29,234
A,7,30,30
A,7,31,984
A,7,32,536
A,7,33,342
A,7,34,818
A,7,35,766
A,7,36,56
A,7,37,301
A,7,38,891
A,7,39,874
A,7,40,751
A,7,41,936
A,7,42,85
A,7,43,259
A,7,44,178
A,7,45,986
A,7,46,469
A,7,47,978
A,7,48,127
A,7,49,845
A,7,50,224
A,7,51,863
A,7,52,755
A,7,53,167
A,7,54,573
A,7,55,99
A,7,56,980
A,7,57,288
A,7,58,325
A,7,59,767
A,7,60,731
A,7,61,86
A,7,62,154
A,7,63,546
A,7,64,307
A,7,65,865
A,7,66,644
A,7,67,384
A,7,68,955
A,7,69,922
A,7,70,43
A,7,71,901
A,7,72,901
A,7,73,541
A,7,74,199
A,7,75,9
A,7,76,365
A,7,77,563
A,7,78,379
A,7,79,219
A,7,80,203
A,7,81,564
A,7,82,813
A,7,83,943
A,7,84,586
A,7,85,634
A,7,86,945
A,7,87,831
A,7,88,731
A,7,89,402
A,7,90,309
A,7,91,802
A,7,92,821
A,7,93,528
A,7,94,225
A,7,95,205
A,7,96,12
A,7,97,673
A,7,98,474
A,7,99,426
A,8,0,955
A,8,1,633
A,8,2,993
A,8,3,298
A,8,4,294
A,8,5,172
A,8,6,173
A,8,7,310
A,8,8,204
A,8,9,507
A,8,10,265
A,8,11,661
A,8,12,696
A,8,13,730
A,8,14,948
A,8,15,522
A,8,16,933
A,8,17,417
A,8,18,170
A,8,19,48
A,8,20,206
A,8,21,35
A,8,22,916
A,8,23,781
A,8,24,125
A,8,25,705
A,8,26,415
A,8,27,752
A,8,28,565
A,8,29,284
A,8,30,655
A,8,31,682
A,8,32,939
A,8,33,664
A,8,34,75
A,8,35,213
A,8,36,683
A,8,37,537
A,8,38,832
A,8,39,30
A,8,40,351
A,8,41,46
A,8,42,461
A,8,43,403
A,8,44,494
A,8,45,489
A,8,46,687
A,8,47,233
A,8,48,200
A,8,49,64
A,8,50,967
A,8,51,873
A,8,52,609
A,8,53,836
A,8,54,992
A,8,55,663
A,8,56,16
A,8,57,887
A,8,58,83
A,8,59,70
A,8,60,377
A,8,61,189
A,8,62,497
A,8,63,618
A,8,64,367
A,8,65,836
A,8,66,202
A,8,67,523
A,8,68,617
A,8,69,264
A,8,70,178
A,8,71,142
A,8,72,253
A,8,73,607
A,8,74,988
A,8,75,490
A,8,76,149
A,8,77,343
A,8,78,522
A,8,79,251
A,8,80,680
A,8,81,323
A,8,82,238
A,8,83,561
A,8,84,245
A,8,85,805
A,8,86,123
A,8,87,357
A,8,88,778
A,8,89,774
A,8,90,876
A,8,91,854
A,8,92,932
A,8,93,57
A,8,94,505
A,8,95,399
A,8,96,109
A,8,97,38
A,8,98,544
A,8,99,87
A,9,0,69
A,9,1,265
A,9,2,651
A,9,3,360
A,9,4,657
A,9,5,617
A,9,6,272
A,9,7,370
A,9,8,262
A,9,9,952
A,9,10,356
A,9,11,711
A,9,12,587
A,9,13,906
A,9,14,484
A,9,15,60
A,9,16,871
A,9,17,782
A,9,18,646
A,9,19,770
A,9,20,653
A,9,21,895
A,9,22,460
A,9,23,989
A,9,24,289
A,9,25,238
A,9,26,83
A,9,27,220
A,9,28,964
A,9,29,643
A,9,30,492
A,9,31,696
A,9,32,68
A,9,33,177
A,9,34,637
A,9,35,342
A,9,36,735
A,9,37,570
A,9,38,645
A,9,39,259
A,9,40,459
A,9,41,827
A,9,42,306
A,9,43,935
A,9,44,308
A,9,45,335
A,9,46,354
A,9,47,688
A,9,48,163
A,9,49,213
A,9,50,63
A,9,51,837
A,9,52,9
A,9,53,867
A,9,54,493
A,9,55,280
A,9,56,554
A,9,57,791
A,9,58,834
A,9,59,514
A,9,60,88
A,9,61,388
A,9,62,627
A,9,63,377
A,9,64,755
A,9,65,546
A,9,66,721
A,9,67,884
A,9,68,711
A,9,69,893
A,9,70,840
A,9,71,917
A,9,72,886
A,9,73,842
A,9,74,573
A,9,75,16
A,9,76,901
A,9,77,416
A,9,78,127
A,9,79,88
A,9,80,553
A,9,81,910
A,9,82,632
A,9,83,316
A,9,84,444
A,9,85,743
A,9,86,801
A,9,87,415
A,9,88,176
A,9,89,112
A,9,90,603
A,9,91,759
A,9,92,107
A,9,93,854
A,9,94,858
A,9,95,72
A,9,96,717
A,9,97,766
A,9,98,86
A,9,99,865
A,10,0,753
A,10,1,461
A,10,2,818
A,10,3,368
A,10,4,459
A,10,5,382
A,10,6,479
A,10,7,588
A,10,8,827
A,10,9,841
A,10,10,82
A,10,11,462
A,10,12,536
A,10,13,9
A,10,14,796
A,10,15,437
A,10,16,665
A,10,17,535
A,10,18,253
A,10,19,362
A,10,20,818
A,10,21,334
A,10,22,343
A,10,23,503
A,10,24,146
A,10,25,775
A,10,26,19
A,10,27,672
A,10,28,719
A,10,29,624
A,10,30,950
A,10,31,33
A,10,32,895
A,10,33,196
A,10,34,571
A,10,35,955
A,10,36,494
A,10,37,908
A,10,38,996
A,10,39,556
A,10,40,688
A,10,41,473
A,10,42,617
A,10,43,768
A,10,44,770
A,10,45,588
A,10,46,55
A,10,47,322
A,10,48,949
A,10,49,560
A,10,50,597
A,10,51,725
A,10,52,380
A,10,53,277
A,10,54,948
A,10,55,219
A,10,56,636
A,10,57,423
A,10,58,695
A,10,59,745
A,10,60,97
A,10,61,963
A,10,62,544
A,10,63,525
A,10,64,948
A,10,65,423
A,10,66,564
A,10,67,975
A,10,68,437
A,10,69,296
A,10,70,65
A,10,71,557
A,10,72,275
A,10,73,460
A,10,74,398
A,10,75,277
A,10,76,880
A,10,77,264
A,10,78,812
A,10,79,584
A,10,80,46
A,10,81,97
A,10,82,403
A,10,83,413
A,10,84,152
A,10,85,252
A,10,86,87
A,10,87,996
A,10,88,686
A,10,89,66
A,10,90,137
A,10,91,759
A,10,92,903
A,10,93,767
A,10,94,940
A,10,95,333
A,10,96,212
A,10,97,591
A,10,98,549
A,10,99,580
A,11,0,147
A,11,1,886
A,11,2,908
A,11,3,677
A,11,4,943
A,11,5,553
A,11,6,524
A,11,7,703
A,11,8,15
A,11,9,68
A,11,10,625
A,11,11,674
A,11,12,675
A,11,13,227
A,11,14,166
A,11,15,535
A,11,16,218
A,11,17,399
A,11,18,114
A,11,19,158
A,11,20,122
A,11,21,281
A,11,22,258
A,11,23,576
A,11,24,970
A,11,25,622
A,11,26,767
A,11,27,820
A,11,28,846
A,11,29,850
A,11,30,625
A,11,31,938
A,11,32,811
A,11,33,149
A,11,34,628
A,11,35,133
A,11,36,543
A,11,37,985
A,11,38,510
A,11,39,670
A,11,40,467
A,11,41,916
A,11,42,585
A,11,43,20
A,11,44,110
A,11,45,6
A,11,46,186
A,11,47,798
A,11,48,56
A,11,49,593
A,11,50,766
A,11,51,106
A,11,52,417
A,11,53,783
A,11,54,390
A,11,55,507
A,11,56,626
A,11,57,729
A,11,58,715
A,11,59,809
A,11,60,155
A,11,61,777
A,11,62,741
A,11,63,355
A,11,64,264
A,11,65,571
A,11,66,435
A,11,67,172
A,11,68,69
A,11,69,373
A,11,70,31
A,11,71,214
A,11,72,649
A,11,73,26
A,11,74,129
A,11,75,489
A,11,76,569
A,11,77,696
A,11,78,534
A,11,79,599
A,11,80,439
A,11,81,101
A,11,82,332
A,11,83,203
A,11,84,215
A,11,85,589
A,11,86,61
A,11,87,957
A,11,88,693
A,11,89,463
A,11,90,795
A,11,91,597
A,11,92,104
A,11,93,125
A,11,94,214
A,11,95,458
A,11,96,44
A,11,97,579
A,11,98,540
A,11,99,638
A,12,0,905
A,12,1,348
A,12,2,940
A,12,3,859
A,12,4,588
A,12,5,479
A,12,6,150
A,12,7,856
A,12,8,558
A,12,9,138
A,12,10,659
A,12,11,382
A,12,12,735
A,12,13,497
A,12,14,718
A,12,15,711
A,12,16,751
A,12,17,882
A,12,18,62
A,12,19,794
A,12,20,465
A,12,21,635
A,12,22,1
A,12,23,923
A,12,24,848
A,12,25,127
A,12,26,563
A,12,27,244
A,12,28,29
A,12,29,133
A,12,30,334
A,12,31,357
A,12,32,531
A,12,33,557
A,12,34,358
A,12,35,335
A,12,36,515
A,12,37,691
A,12,38,574
A,12,39,575
A,12,40,490
A,12,41,526
A,12,42,845
A,12,43,641
A,12,44,416
A,12,45,101
A,12,46,262
A,12,47,900
A,12,48,272
A,12,49,881
A,12,50,838
A,12,51,9
A,12,52,631
A,12,53,713
A,12,54,483
A,12,55,300
A,12,56,981
A,12,57,470
A,12,58,604
A,12,59,825
A,12,60,16
A,12,61,438
A,12,62,140
A,12,63,687
A,12,64,820
A,12,65,25
A,12,66,842
A,12,67,122
A,12,68,537
A,12,69,176
A,12,70,97
A,12,71,734
A,12,72,816
A,12,73,211
A,12,74,772
A,12,75,769
A,12,76,315
A,12,77,101
A,12,78,4
A,12,79,87
A,12,80,967
A,12,81,615
A,12,82,638
A,12,83,698
A,12,84,382
A,12,85,811
A,12,86,776
A,12,87,664
A,12,88,197
A,12,89,839
A,12,90,738
A,12,91,474
A,12,92,661
A,12,93,345
A,12,94,913
A,12,95,638
A,12,96,471
A,12,97,577
A,12,98,781
A,12,99,177
A,13,0,415
A,13,1,362
A,13,2,260
A,13,3,867
A,13,4,931
A,13,5,570
A,13,6,359
A,13,7,244
A,13,8,41
A,13,9,794
A,13,10,538
A,13,11,846
A,13,12,399
A,13,13,308
A,13,14,348
A,13,15,425
A,13,16,349
A,13,17,879
A,13,18,254
A,13,19,65
A,13,20,411
A,13,21,339
A,13,22,969
A,13,23,679
A,13,24,651
A,13,25,857
A,13,26,756
A,13,27,657
A,13,28,1000
A,13,29,801
A,13,30,497
A,13,31,288
A,13,32,549
A,13,33,750
A,13,34,919
A,13,35,322
A,13,36,275
A,13,37,843
A,13,38,567
A,13,39,99
A,13,40,287
A,13,41,531
A,13,42,244
A,13,43,921
A,13,44,356
A,13,45,329
A,13,46,787
A,13,47,46
A,13,48,579
A,13,49,734
A,13,50,887
A,13,51,86
A,13,52,215
A,13,53,515
A,13,54,72
A,13,55,91
A,13,56,771
A,13,57,861
A,13,58,880
A,13,59,75
A,13,60,635
A,13,61,823
A,13,62,451
A,13,63,83
A,13,64,268
A,13,65,699
A,13,66,236
A,13,67,68
A,13,68,308
A,13,69,482
A,13,70,835
A,13,71,508
A,13,72,758
A,13,73,601
A,13,74,834
A,13,75,474
A,13,76,528
A,13,77,50
A,13,78,930
A,13,79,893
A,13,80,635
A,13,81,19
A,13,82,173
A,13,83,144
A,13,84,19
A,13,85,126
A,13,86,180
A,13,87,205
A,13,88,10
A,13,89,969
A,13,90,307
A,13,91,949
A,13,92,177
A,13,93,636
A,13,94,721
A,13,95,461
A,13,96,620
A,13,97,184
A,13,98,584
A,13,99,664
A,14,0,706
A,14,1,294
A,14,2,952
A,14,3,13
A,14,4,45
A,14,5,166
A,14,6,259
A,14,7,937
A,14,8,897
A,14,9,653
A,14,10,754
A,14,11,643
A,14,12,810
A,14,13,734
A,14,14,632
A,14,15,567
A,14,16,868
A,14,17,649
A,14,18,641
A,14,19,34
A,14,20,865
A,14,21,918
A,14,22,550
A,14,23,831
A,14,24,219
A,14,25,688
A,14,26,894
A,14,27,805
A,14,28,992
A,14,29,651
A,14,30,283
A,14,31,180
A,14,32,769
A,14,33,183
A,14,34,336
A,14,35,443
A,14,36,231
A,14,37,509
A,14,38,555
A,14,39,727
A,14,40,835
A,14,41,796
A,14,42,665
A,14,43,951
A,14,44,301
A,14,45,523
A,14,46,464
A,14,47,349
A,14,48,765
A,14,49,739
A,14,50,278
A,14,51,572
A,14,52,765
A,14,53,784
A,14,54,554
A,14,55,63
A,14,56,781
A,14,57,712
A,14,58,163
A,14,59,75
A,14,60,309
A,14,61,422
A,14,62,205
A,14,63,595
A,14,64,436
A,14,65,351
A,14,66,43
A,14,67,491
A,14,68,496
A,14,69,795
A,14,70,873
A,14,71,25
A,14,72,812
A,14,73,457
A,14,74,963
A,14,75,320
A,14,76,436
A,14,77,38
A,14,78,467
A,14,79,991
A,14,80,14
A,14,81,600
A,14,82,195
A,14,83,328
A,14,84,461
A,14,85,54
A,14,86,212
A,14,87,140
A,14,88,720
A,14,89,586
A,14,90,67
A,14,91,175
A,14,92,640
A,14,93,124
A,14,94,419
A,14,95,656
A,14,96,814
A,14,97,810
A,14,98,609
A,14,99,699
A,15,0,853
A,15,1,426
A,15,2,142
A,15,3,392
A,15,4,268
A,15,5,38
A,15,6,111
A,15,7,769
A,15,8,572
A,15,9,508
A,15,10,620
A,15,11,89
A,15,12,392
A,15,13,871
A,15,14,204
A,15,15,140
A,15,16,48
A,15,17,339
A,15,18,721
A,15,19,98
A,15,20,529
A,15,21,293
A,15,22,673
A,15,23,150
A,15,24,266
A,15,25,198
A,15,26,971
A,15,27,78
A,15,28,39
A,15,29,845
A,15,30,113
A,15,31,940
A,15,32,177
A,15,33,599
A,15,34,769
A,15,35,170
A,15,36,580
A,15,37,590
A,15,38,595
A,15,39,864
A,15,40,182
A,15,41,795
A,15,42,992
A,15,43,929
A,15,44,402
A,15,45,497
A,15,46,659
A,15,47,253
A,15,48,124
A,15,49,34
A,15,50,575
A,15,51,243
A,15,52,248
A,15,53,979
A,15,54,481
A,15,55,295
A,15,56,761
A,15,57,610
A,15,58,92
A,15,59,245
A,15,60,262
A,15,61,4
A,15,62,859
A,15,63,850
A,15,64,558
A,15,65,111
A,15,66,812
A,15,67,572
A,15,68,357
A,15,69,672
A,15,70,358
A,15,71,454
A,15,72,70
A,15,73,26
A,15,74,338
A,15,75,531
A,15,76,176
A,15,77,978
A,15,78,448
A,15,79,642
A,15,80,507
A,15,81,819
A,15,82,350
A,15,83,345
A,15,84,549
A,15,85,37
A,15,86,101
A,15,87,299
A,15,88,67
A,15,89,589
A,15,90,677
A,15,91,135
A,15,92,488
A,15,93,56
A,15,94,521
A,15,95,332
A,15,96,317
A,15,97,729
A,15,98,887
A,15,99,812
A,16,0,727
A,16,1,277
A,16,2,260
A,16,3,39
A,16,4,982
A,16,5,116
A,16,6,672
A,16,7,348
A,16,8,21
A,16,9,299
A,16,10,422
A,16,11,295
A,16,12,428
A,16,13,21
A,16,14,233
A,16,15,149
A,16,16,585
A,16,17,19
A,16,18,508
A,16,19,795
A,16,20,415
A,16,21,987
A,16,22,156
A,16,23,125
A,16,24,573
A,16,25,856
A,16,26,610
A,16,27,769
A,16,28,667
A,16,29,644
A,16,30,36
A,16,31,109
A,16,32,288
A,16,33,791
A,16,34,285
A,16,35,947
A,16,36,974
A,16,37,992
A,16,38,842
A,16,39,331
A,16,40,559
A,16,41,472
A,16,42,246
A,16,43,1000
A,16,44,803
A,16,45,147
A,16,46,676
A,16,47,7
A,16,48,646
A,16,49,221
A,16,50,574
A,16,51,432
A,16,52,169
A,16,53,654
A,16,54,493
A,16,55,73
A,16,56,273
A,16,57,447
A,16,58,301
A,16,59,688
A,16,60,998
A,16,61,780
A,16,62,453
A,16,63,656
A,16,64,79
A,16,65,126
A,16,66,565
A,16,67,165
A,16,68,724
A,16,69,811
A,16,70,882
A,16,71,765
A,16,72,737
A,16,73,433
A,16,74,968
A,16,75,677
A,16,76,628
A,16,77,935
A,16,78,915
A,16,79,634
A,16,80,517
A,16,81,980
A,16,82,475
A,16,83,958
A,16,84,767
A,16,85,662
A,16,86,665
A,16,87,805
A,16,88,747
A,16,89,913
A,16,90,200
A,16,91,591
A,16,92,443
A,16,93,562
A,16,94,800
A,16,95,214
A,16,96,152
A,16,97,596
A,16,98,72
A,16,99,858
A,17,0,881
A,17,1,803
A,17,2,631
A,17,3,814
A,17,4,269
A,17,5,435
A,17,6,861
A,17,7,244
A,17,8,22
A,17,9,321
A,17,10,732
A,17,11,388
A,17,12,853
A,17,13,138
A,17,14,52
A,17,15,136
A,17,16,623
A,17,17,204
A,17,18,53
A,17,19,853
A,17,20,403
A,17,21,946
A,17,22,959
A,17,23,825
A,17,24,187
A,17,25,791
A,17,26,759
A,17,27,973
A,17,28,797
A,17,29,503
A,17,30,276
A,17,31,267
A,17,32,83
A,17,33,615
A,17,34,42
A,17,35,144
A,17,36,719
A,17,37,584
A,17,38,610
A,17,39,137
A,17,40,225
A,17,41,375
A,17,42,982
A,17,43,225
A,17,44,184
A,17,45,419
A,17,46,43
A,17,47,291
A,17,48,872
